"Date","Open","High","Low","Close","Adj Close","Volume"
"Oct 21 2013",14624.03,14727.85,14624.03,14693.57,14693.57,99100
"Oct 18 2013",14589.60,14610.09,14503.09,14561.54,14561.54,120100
"Oct 17 2013",14640.08,14664.22,14492.67,14586.51,14586.51,135600
"Oct 16 2013",14433.64,14493.67,14417.61,14467.14,14467.14,116200
"Oct 15 2013",14510.27,14510.37,14415.76,14441.54,14441.54,125600
"Oct 11 2013",14376.89,14447.87,14320.30,14404.74,14404.74,169900
"Oct 10 2013",14097.62,14200.31,14077.03,14194.71,14194.71,143200
"Oct 09 2013",13789.89,14037.84,13751.85,14037.84,14037.84,162100
"Oct 08 2013",13794.74,13929.64,13748.94,13894.61,13894.61,163700
"Oct 07 2013",14057.79,14073.23,13841.93,13853.32,13853.32,146100
"Oct 04 2013",14029.73,14149.77,13944.27,14024.31,14024.31,145300
"Oct 03 2013",14140.11,14219.89,14082.31,14157.25,14157.25,145300
"Oct 02 2013",14492.47,14569.20,14114.54,14170.49,14170.49,173500
"Oct 01 2013",14517.98,14642.97,14471.70,14484.72,14484.72,153000
"Sep 30 2013",14530.62,14619.24,14425.82,14455.80,14455.80,157300
"Sep 27 2013",14803.99,14817.50,14699.21,14760.07,14760.07,162100
"Sep 26 2013",14553.06,14799.12,14410.52,14799.12,14799.12,156600
"Sep 25 2013",14713.03,14737.98,14620.53,14620.53,14620.53,151000
"Sep 24 2013",14626.04,14767.72,14607.27,14732.61,14732.61,114900
"Sep 20 2013",14801.64,14816.65,14702.25,14742.42,14742.42,162500
"Sep 19 2013",14680.40,14766.18,14581.79,14766.18,14766.18,174600
"Sep 18 2013",14411.55,14625.97,14396.41,14505.36,14505.36,155900
"Sep 17 2013",14456.99,14474.53,14311.67,14311.67,14311.67,121300
"Sep 13 2013",14316.70,14439.93,14233.12,14404.67,14404.67,180700
"Sep 12 2013",14397.90,14455.37,14321.57,14387.27,14387.27,118400
"Sep 11 2013",14511.74,14561.46,14422.72,14425.07,14425.07,170000
"Sep 10 2013",14318.72,14441.81,14296.78,14423.36,14423.36,209900
"Sep 09 2013",14141.67,14251.46,14117.68,14205.23,14205.23,173500
"Sep 06 2013",14088.41,14099.13,13834.52,13860.81,13860.81,139900
"Sep 05 2013",14140.20,14156.50,13981.52,14064.82,14064.82,146600
"Sep 04 2013",13875.17,14056.88,13843.61,14053.87,14053.87,138400
"Sep 03 2013",13748.68,13978.44,13748.68,13978.44,13978.44,162400
"Sep 02 2013",13438.07,13613.48,13407.53,13572.92,13572.92,112600
"Aug 30 2013",13573.24,13615.98,13335.91,13388.86,13388.86,156700
"Aug 29 2013",13382.95,13463.14,13364.82,13459.71,13459.71,121400
"Aug 28 2013",13285.03,13392.57,13188.14,13338.46,13338.46,132800
"Aug 27 2013",13551.75,13678.79,13517.10,13542.37,13542.37,116800
"Aug 26 2013",13719.56,13741.49,13586.84,13636.28,13636.28,104100
"Aug 23 2013",13583.76,13774.66,13575.40,13660.55,13660.55,164200
"Aug 22 2013",13314.05,13447.33,13238.73,13365.17,13365.17,133200
"Aug 21 2013",13431.28,13499.99,13250.36,13424.33,13424.33,148300
"Aug 20 2013",13632.96,13730.09,13383.18,13396.38,13396.38,138000
"Aug 19 2013",13669.74,13758.13,13589.78,13758.13,13758.13,96900
"Aug 16 2013",13532.61,13739.52,13532.61,13650.11,13650.11,129600
"Aug 15 2013",13845.64,13981.16,13711.12,13752.94,13752.94,137800
"Aug 14 2013",13936.74,14050.16,13747.18,14050.16,14050.16,152600
"Aug 13 2013",13696.36,13867.00,13689.49,13867.00,13867.00,126100
"Aug 12 2013",13469.70,13658.86,13430.64,13519.43,13519.43,117700
"Aug 09 2013",13673.49,13754.96,13527.81,13615.19,13615.19,159100
"Aug 08 2013",13779.47,14031.14,13556.65,13605.56,13605.56,167700
"Aug 07 2013",14155.95,14164.70,13824.94,13824.94,13824.94,178500
"Aug 06 2013",14237.10,14401.06,14031.61,14401.06,14401.06,154000
"Aug 05 2013",14318.21,14370.98,14225.50,14258.04,14258.04,134100
"Aug 02 2013",14178.66,14466.16,14146.92,14466.16,14466.16,193500
"Aug 01 2013",13674.50,14005.77,13645.61,14005.77,14005.77,195700
"Jul 31 2013",13733.55,13836.03,13644.21,13668.32,13668.32,186500
"Jul 30 2013",13634.20,13909.45,13613.78,13869.82,13869.82,183400
"Jul 29 2013",13899.27,13953.85,13661.13,13661.13,13661.13,184700
"Jul 26 2013",14339.39,14376.01,14114.52,14129.98,14129.98,196100
"Jul 25 2013",14747.21,14748.77,14533.21,14562.93,14562.93,158200
"Jul 24 2013",14719.64,14751.87,14630.68,14731.28,14731.28,143000
"Jul 23 2013",14555.36,14820.18,14549.06,14778.51,14778.51,163100
"Jul 22 2013",14770.02,14770.02,14514.29,14658.04,14658.04,177500
"Jul 19 2013",14909.76,14953.29,14413.28,14589.91,14589.91,269400
"Jul 18 2013",14645.25,14827.73,14645.25,14808.50,14808.50,191300
"Jul 17 2013",14491.80,14615.04,14460.56,14615.04,14615.04,247700
"Jul 16 2013",14594.88,14638.80,14550.89,14599.12,14599.12,186100
"Jul 12 2013",14475.17,14574.17,14417.30,14506.25,14506.25,184900
"Jul 11 2013",14275.26,14496.67,14275.26,14472.58,14472.58,167500
"Jul 10 2013",14464.82,14555.33,14287.69,14416.60,14416.60,178200
"Jul 09 2013",14295.44,14472.90,14186.03,14472.90,14472.90,197600
"Jul 08 2013",14491.07,14497.65,14109.34,14109.34,14109.34,220500
"Jul 05 2013",14150.85,14309.97,14149.50,14309.97,14309.97,179400
"Jul 04 2013",13970.27,14093.02,13962.30,14018.93,14018.93,143600
"Jul 03 2013",14149.99,14164.77,13984.08,14055.56,14055.56,200600
"Jul 02 2013",13969.15,14098.74,13898.54,14098.74,14098.74,214100
"Jul 01 2013",13746.72,13862.71,13562.70,13852.50,13852.50,172300
"Jun 28 2013",13383.92,13724.44,13354.70,13677.32,13677.32,234400
"Jun 27 2013",12968.72,13213.55,12873.50,13213.55,13213.55,182400
"Jun 26 2013",13152.75,13189.84,12826.51,12834.01,12834.01,173400
"Jun 25 2013",13081.62,13234.89,12758.22,12969.34,12969.34,199200
"Jun 24 2013",13417.54,13426.13,13026.23,13062.78,13062.78,162500
"Jun 21 2013",12787.87,13330.35,12702.67,13230.13,13230.13,241000
"Jun 20 2013",13101.85,13190.82,12966.41,13014.58,13014.58,200700
"Jun 19 2013",13233.08,13296.62,13107.65,13245.22,13245.22,201900
"Jun 18 2013",13015.15,13139.48,12919.03,13007.28,13007.28,158700
"Jun 17 2013",12584.37,13033.12,12549.82,13033.12,13033.12,171900
"Jun 14 2013",12668.90,12900.65,12629.31,12686.52,12686.52,278200
"Jun 13 2013",13038.02,13050.11,12415.85,12445.38,12445.38,240900
"Jun 12 2013",13087.66,13332.72,12994.08,13289.32,13289.32,205500
"Jun 11 2013",13504.77,13584.31,13296.31,13317.62,13317.62,260200
"Jun 10 2013",13141.85,13514.20,13141.37,13514.20,13514.20,241400
"Jun 07 2013",12706.41,13106.20,12548.20,12877.53,12877.53,324500
"Jun 06 2013",12925.29,13238.53,12862.02,12904.02,12904.02,314000
"Jun 05 2013",13566.75,13711.42,13011.16,13014.87,13014.87,303700
"Jun 04 2013",13186.60,13610.25,13060.94,13533.76,13533.76,378300
"Jun 03 2013",13551.36,13562.87,13261.82,13261.82,13261.82,282300
"May 31 2013",13804.23,13916.56,13681.39,13774.54,13774.54,280500
"May 30 2013",14072.90,14098.16,13555.66,13589.03,13589.03,321600
"May 29 2013",14492.55,14512.28,14243.49,14326.46,14326.46,297000
"May 28 2013",13943.62,14399.78,13943.62,14311.98,14311.98,336300
"May 27 2013",14373.82,14381.28,14027.42,14142.65,14142.65,307400
"May 24 2013",14731.75,15007.50,13981.52,14612.45,14612.45,461200
"May 23 2013",15739.98,15942.60,14483.98,14483.98,14483.98,595200
"May 22 2013",15440.69,15706.63,15432.64,15627.26,15627.26,476800
"May 21 2013",15264.79,15388.37,15264.42,15381.02,15381.02,514100
"May 20 2013",15260.61,15381.74,15245.80,15360.81,15360.81,368100
"May 17 2013",14926.42,15157.32,14902.30,15138.12,15138.12,314500
"May 16 2013",15146.05,15155.72,14879.51,15037.24,15037.24,375100
"May 15 2013",14962.34,15108.83,14956.38,15096.03,15096.03,435000
"May 14 2013",14822.56,14839.79,14755.08,14758.42,14758.42,304700
"May 13 2013",14759.50,14849.01,14727.70,14782.21,14782.21,387200
"May 10 2013",14449.24,14636.81,14426.74,14607.54,14607.54,312500
"May 09 2013",14366.95,14409.82,14191.48,14191.48,14191.48,268300
"May 08 2013",14196.20,14421.38,14186.83,14285.69,14285.69,252600
"May 07 2013",13960.04,14196.38,13951.81,14180.24,14180.24,217200
"May 02 2013",13727.25,13780.48,13637.96,13694.04,13694.04,179900
"May 01 2013",13837.72,13844.82,13782.00,13799.35,13799.35,185400
"Apr 30 2013",13854.82,13897.06,13778.75,13860.86,13860.86,237500
"Apr 26 2013",13978.98,13983.87,13852.20,13884.13,13884.13,248300
"Apr 25 2013",13887.53,13974.26,13827.96,13926.08,13926.08,294500
"Apr 24 2013",13687.28,13843.46,13686.78,13843.46,13843.46,307400
"Apr 23 2013",13545.60,13585.35,13505.53,13529.65,13529.65,240200
"Apr 22 2013",13537.17,13611.58,13529.44,13568.37,13568.37,246200
"Apr 19 2013",13268.43,13338.75,13186.89,13316.48,13316.48,236000
"Apr 18 2013",13272.22,13377.74,13200.85,13220.07,13220.07,305000
"Apr 17 2013",13330.50,13397.50,13318.69,13382.89,13382.89,277400
